RiteshTandel4,2018-05-13 13:18:50,"b""RT @hirani2610: Taking the benefit to thank the hon'ble prime minister shri. @narendramodi ji, for reaching out to support the entire UTs i\\u2026"""
Darshan9812,2018-05-13 13:18:50,b'RT @SunilBh14143776: #WarAgainstDowry\\n\\n\\u0926\\u0939\\u0947\\u091c \\u092a\\u0940\\u0921\\u093c\\u093f\\u0924 \\u0932\\u094b\\u0917 \\u0906\\u091c \\u0915\\u0939 \\u0930\\u0939\\u0947 \\u0939\\u0948\\u0902 \\u0915\\u093f \\u0938\\u0902\\u0924 \\u0930\\u093e\\u092e\\u092a\\u093e\\u0932 \\u091c\\u0940 \\u0938\\u0947 \\u092a\\u0939\\u0932\\u0947 \\u0939\\u0940 \\u091c\\u0941\\u0921\\u093c \\u091c\\u093e\\u0924\\u0947 \\u0924\\u094b \\u0939\\u092e\\u093e\\u0930\\u0940 \\u092c\\u0947\\u091f\\u0940 \\u0926\\u0939\\u0947\\u091c \\u0915\\u0940 \\u092c\\u0932\\u0940 \\u0928\\u0939\\u0940\\u0902 \\u091a\\u2026'
amitkum17649640,2018-05-13 13:18:50,"b'RT @sudarsansand: On the occasion of #MothersDay, my sand sculpture of Hon Prime Minister @narendramodi and his mother with message ""Maa ki\\u2026'"
Prakash45508122,2018-05-13 13:18:50,b'RT @Navneet11100137: @Tiwari_shakti16 @AnangBabloo @BJP4Bihar @narendramodi @AmitShah @nityanandraibjp @SushilModi @ShatruganSinha \\u092a\\u093e\\u0930\\u094d\\u091f\\u0940\\u2026'
brij31592,2018-05-13 13:18:51,b'@CMOGuj @CMOMaharashtra @CMMadhyaPradesh @ChhattisgarhCMO @cmohry @goacm @CMOfficeAssam @TelanganaCMO   @PMOIndia\\u2026 https://t.co/N4C102DCdg'
AnuYada55054171,2018-05-13 13:18:52,b'RT @ANUJPAN01612911: \\u091c\\u093f\\u092e\\u094d\\u092e\\u0947\\u0926\\u093e\\u0930\\u0940 \\u0932\\u0947\\u0928\\u093e \\u0938\\u0940\\u0916\\u0928\\u093e \\u0939\\u094b \\u0924\\u094b \\u092e\\u094b\\u0926\\u0940 \\u091c\\u0940 \\u0938\\u0947 \\u0938\\u0940\\u0916\\u0947 \\n\\n\\u091c\\u092c \\u0938\\u0947 up \\u0915\\u0947 \\u0936\\u093f \\u092e\\u093f\\u0924\\u094d\\u0930\\u094b\\u0902 \\u0915\\u0940 \\u091c\\u093c\\u093f\\u092e\\u094d\\u092e\\u0947\\u0926\\u093e\\u0930\\u0940 \\u0932\\u0940 \\u0924\\u092c \\u0938\\u0947 \\u092e\\u094c\\u0924 \\u0939\\u0940 \\u092e\\u094c\\u0924 \\n@narendramodi\\u2026'
rvirupakshan,2018-05-13 13:18:53,"b'RT @muglikar_: This is a fit case for us to demand complete shut down of Mainstream Media. When there was 0 evidence of Church vandalism, 0\\u2026'"
AlokPramanik9,2018-05-13 13:18:53,b'RT @SirDeepak_: \\u092f\\u0939 \\u0939\\u0948 \\u0939\\u092e\\u093e\\u0930\\u0947 \\u0926\\u0947\\u0936 \\u0915\\u093e \\u0939\\u093e\\u0932 \\u091c\\u0939\\u093e\\u0901 \\u0915\\u094d\\u0930\\u093f\\u0915\\u0947\\u091f \\u092e\\u0948\\u091a \\u0915\\u094b \\u092c\\u093e\\u0930\\u093f\\u0936 \\u0915\\u0947 \\u092c\\u091a\\u093e\\u0928\\u0947 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u092c\\u0921\\u093c\\u0940 \\u092c\\u0921\\u093c\\u0940 \\u091f\\u0930\\u092a\\u093e\\u0932 \\u0939\\u0948 \\u092a\\u0930 \\u0915\\u093f\\u0938\\u093e\\u0928\\u094b \\u0915\\u0947 \\u0917\\u0947\\u0939\\u0942\\u0901 \\u0915\\u094b \\u092c\\u091a\\u093e\\u0928\\u0947 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u0915\\u094b\\u0908\\u2026'
MalaYadav17,2018-05-13 13:18:54,b'RT @gautamarun123: #68500_\\u0936\\u093f\\u0915\\u094d\\u0937\\u0915_\\u092d\\u0930\\u094d\\u0924\\u0940 \\n\\u090f\\u0915\\u0947\\u0921\\u092e\\u093f\\u0915 \\u092e\\u0947\\u0930\\u093f\\u091f \\u092a\\u0947 \\u092a\\u0930\\u0940\\u0915\\u094d\\u0937\\u093e \\u0939\\u094b\\n\\u0928\\u094d\\u092f\\u093e\\u092f\\u093e\\u0932\\u092f \\u0938\\u0947 \\u0938\\u0941\\u0930\\u0915\\u094d\\u0937\\u093e \\u0939\\u094b\\n@myogiadityanath \\n@narendramodi \\n@kpmaurya1'
deepakdksri,2018-05-13 13:18:55,"b""RT @KirenRijiju: The Foreign Minister of Tunisia HE Khemaies Jhinaoui is an old friend of India who served as Tunisia's Ambassador to India\\u2026"""
AamadmiGs,2018-05-13 13:18:55,b'@dharmvirjangra9 @sethia_b @Cheemasb73 @AkKhanna61 @iJKSingh @jyotsnavarma9 @harish69665 @kapoorashok25 @Saliltoday\\u2026 https://t.co/9VFUBvOyNu'
ignited_indian,2018-05-13 13:18:56,b'RT @AshwiniBJP: \\u0938\\u0935\\u093e\\u0932 \\u092f\\u0939 \\u0928\\u0939\\u0940\\u0902 \\u0939\\u0948 \\u0915\\u093f\\n#ChidambaramKiBlackMoney @RahulGandhi \\u091c\\u0940 \\u0915\\u094b \\u0915\\u092c\\u0942\\u0932 \\u0939\\u0948 \\u0915\\u093f \\u0928\\u0939\\u0940\\u0902! \\u092c\\u093e\\u0924 \\u092f\\u0939 \\u0939\\u0948 \\u0915\\u093f \\u0915\\u093e\\u0928\\u0942\\u0928 \\u0915\\u0947 \\u0939\\u093f\\u0938\\u093e\\u092c \\u0938\\u0947 \\u0907\\u0928\\u094d\\u0939\\u0947\\u0902 \\u092e\\u093e\\u0924\\u094d\\u0930\\u2026'
PROJSGwalior,2018-05-13 13:18:56,b'RT @CMMadhyaPradesh: \\u092e\\u0948\\u0902 \\u0906\\u0926\\u0930\\u0923\\u0940\\u092f \\u092a\\u094d\\u0930\\u0927\\u093e\\u0928\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u0936\\u094d\\u0930\\u0940 @narendramodi \\u0915\\u094b \\u092c\\u0927\\u093e\\u0908 \\u0926\\u0947\\u0928\\u093e \\u091a\\u093e\\u0939\\u0924\\u093e \\u0939\\u0942\\u0901 \\u0915\\u093f \\u092c\\u091a\\u094d\\u091a\\u093f\\u092f\\u094b\\u0902 \\u0938\\u0947 \\u0926\\u0941\\u0930\\u093e\\u091a\\u093e\\u0930 \\u0915\\u0947 \\u092e\\u093e\\u092e\\u0932\\u0947 \\u092e\\u0947\\u0902 \\u092b\\u093e\\u0902\\u0938\\u0940 \\u0915\\u0940 \\u0938\\u091c\\u093e \\u0915\\u0947\\u2026'
DealingWithEvil,2018-05-13 13:18:57,b'RT @Misandry_Kills: @AshokJhurani @narendramodi @UN @ippatel @madhukishwar @punjabkesari @ramanmalik #DhandeKiBaat via Illegal #Arrests\\n\\n#L\\u2026'
DharmicFascist,2018-05-13 13:18:57,b'RT @ashokepandit: My respect for @sardesairajdeep would go up several notches if he publicly acknowledged and apologises for his lies and c\\u2026'
ChandraMauliS19,2018-05-13 13:18:58,"b'RT @ChhattisgarhCMO: \\u0905\\u092d\\u0940 @DistrictBijapur \\u0906\\u090f \\u092e\\u093e\\u0928\\u0928\\u0940\\u092f \\u092a\\u094d\\u0930\\u0927\\u093e\\u0928\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u0936\\u094d\\u0930\\u0940 @narendramodi \\u091c\\u0940 \\u091c\\u093f\\u0938 \\u0908-\\u0930\\u093f\\u0915\\u094d\\u0936\\u093e \\u092e\\u0947\\u0902 \\u092c\\u0948\\u0920\\u0947 \\u0925\\u0947, \\u0935\\u0939 \\u0939\\u092e\\u093e\\u0930\\u0940 \\u090f\\u0915 \\u092c\\u0939\\u0928 \\u0915\\u0940 \\u0909\\u0926\\u094d\\u092f\\u092e\\u093f\\u2026'"
Manmoha55421830,2018-05-13 13:18:58,b'RT @g9934007324: @narendramodi \\u092e\\u094b\\u0926\\u0940 \\u091c\\u0940 \\u092c\\u093f\\u0939\\u093e\\u0930 \\u092e\\u0947\\u0902 9 \\u092e\\u0939\\u0940\\u0928\\u0947 \\u0938\\u0947 \\u0927\\u0930\\u0928\\u093e \\u090f\\u0935\\u0902 \\u0906\\u0902\\u0926\\u094b\\u0932\\u0928 \\u092a\\u0930 \\u092c\\u0948\\u0920\\u0947 \\u0915\\u0902\\u092a\\u094d\\u092f\\u0942\\u091f\\u0930 \\u0936\\u093f\\u0915\\u094d\\u0937\\u0915 \\u091c\\u094b \\u092c\\u0947\\u0930\\u094b\\u091c\\u0917\\u093e\\u0930 \\u0939\\u0948\\u0902 \\u0909\\u0928\\u0915\\u0947 \\u0930\\u094b\\u091c\\u0917\\u093e\\u0930 \\u0939\\u0947\\u0924\\u0941 \\u0915\\u0941\\u091b \\u0938\\u0942\\u2026'
allahabaddipu6,2018-05-13 13:18:58,"b""RT @gopalkagarwal: Learning fast from our own beloved Shri @narendramodi ji's #SwacchaBharatAbhiyan https://t.co/cagfoIqocq"""
PROJSGwalior,2018-05-13 13:18:58,b'RT @CMMadhyaPradesh: \\u0907\\u0938 \\u092e\\u0939\\u0940\\u0928\\u0947 \\u0939\\u0940 \\u092a\\u094d\\u0930\\u0927\\u093e\\u0928\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u0936\\u094d\\u0930\\u0940 @narendramodi \\u0915\\u0947 \\u0936\\u093e\\u0938\\u0928 \\u0915\\u0947 4 \\u0938\\u093e\\u0932 \\u092a\\u0942\\u0930\\u0947 \\u0939\\u094b \\u0930\\u0939\\u0947 \\u0939\\u0948\\u0902\\u0964 \\u090f\\u0915 \\u0924\\u0930\\u092b \\u0926\\u0947\\u0936 \\u0935\\u093f\\u0915\\u093e\\u0938 \\u0915\\u0947 \\u092a\\u0925 \\u092a\\u0930 \\u0924\\u0947\\u091c\\u093c\\u0940 \\u0938\\u0947 \\u092c\\u0922\\u093c \\u0930\\u2026'
Kacchwahavinay3,2018-05-13 13:18:59,b'\\u092c\\u0947\\u0938\\u093f\\u0915 \\u0915\\u0947 \\u092d\\u094d\\u0930\\u0938\\u094d\\u091f \\u0905\\u092b\\u0938\\u0930\\u094b\\u0902 \\u0915\\u094b \\u092c\\u091a\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902 \\u091c\\u0940 \\u091c\\u093e\\u0928 \\u0932\\u0917\\u093e \\u0930\\u0939\\u0947 \\u0939\\u0948 \\u092f\\u094b\\u0917\\u0940 \\u091c\\u0940 \\u0938\\u0939\\u093f\\u0924 \\u092e\\u0902\\u0924\\u094d\\u0930\\u093f\\u092e\\u0902\\u0921\\u0932  #BEdTET2011 #\\u092c\\u0940\\u090f\\u0921\\u091f\\u0947\\u091f2011\\u2026 https://t.co/PMs3mb6ZAp'
vinod5348,2018-05-13 13:19:00,b'@ktrmanish @sudarsansand @narendramodi @PMOIndia @narendramodi_in @arunjaitley @smritiirani @dpradhanbjp\\u2026 https://t.co/8f4uuUXFTH'
Smit_Agarwal,2018-05-13 13:19:03,b'RT @rajnikantmisra: \\u091a\\u0940\\u0928 \\u092e\\u094b\\u0926\\u0940 \\u091c\\u0940 \\u0915\\u0947 \\u0916\\u093f\\u0932\\u093e\\u092b\\u0964\\n\\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u092e\\u094b\\u0926\\u0940 \\u091c\\u0940 \\u0915\\u0947 \\u0916\\u093f\\u0932\\u093e\\u092b\\u0964\\n\\u0906\\u0924\\u0902\\u0915\\u0935\\u093e\\u0926\\u0940 \\u092e\\u094b\\u0926\\u0940 \\u091c\\u0940 \\u0915\\u0947 \\u0916\\u093f\\u0932\\u093e\\u092b\\u0964\\n\\u091c\\u093f\\u0939\\u093e\\u0926\\u0940 \\u092e\\u094b\\u0926\\u0940 \\u091c\\u0940 \\u0915\\u0947 \\u0916\\u093f\\u0932\\u093e\\u092b\\u0964\\n\\u0917\\u0926\\u094d\\u0926\\u093e\\u0930 \\u092e\\u094b\\u0926\\u0940 \\u091c\\u0940 \\u0915\\u0947\\u2026'
ChandraMauliS19,2018-05-13 13:19:03,"b'RT @Narendramodi_PM: PM @narendramodi addresses civic reception at Kathmandu, Nepal\\nhttps://t.co/WQXEdowznY'"
Darshan9812,2018-05-13 13:19:04,b'RT @SunilBh14143776: #WarAgainstDowry\\n\\u0935\\u093f\\u0935\\u093e\\u0939 \\u0938\\u0902\\u092c\\u0902\\u0927\\u094b\\u0902 \\u092e\\u0947\\u0902 \\u0927\\u0928 \\u0915\\u093e \\u0935\\u094d\\u092f\\u0935\\u0939\\u093e\\u0930 \\u0916\\u0924\\u094d\\u092e \\u0939\\u094b\\u0917\\u093e \\u0924\\u094b \\u0926\\u0939\\u0947\\u091c \\u0910\\u0938\\u0940 \\u092a\\u0930\\u0947\\u0936\\u093e\\u0928\\u0940 \\u0928\\u0939\\u0940\\u0902 \\u0906\\u090f\\u0917\\u0940 \\u0914\\u0930 \\u0932\\u093e\\u0916\\u094b\\u0902-\\u0915\\u0930\\u094b\\u0921\\u093c\\u094b\\u0902 \\u092c\\u0947\\u091f\\u093f\\u092f\\u094b\\u0902 \\u0915\\u094b\\u2026'
keepgoing_1989,2018-05-13 13:19:04,"b'RT @sudarsansand: On the occasion of #MothersDay, my sand sculpture of Hon Prime Minister @narendramodi and his mother with message ""Maa ki\\u2026'"
markam0411,2018-05-13 13:19:04,"b'RT @SarojPandeyBJP: \\u0939\\u092e\\u0938\\u092b\\u0930 \\u091f\\u094d\\u0930\\u0947\\u0928 \\u0915\\u0940 \\u0936\\u0941\\u0930\\u0941\\u0906\\u0924 , \\u092f\\u0939 \\u091f\\u094d\\u0930\\u0947\\u0928 \\u0907\\u0902\\u0926\\u094c\\u0930 \\u0938\\u0947 \\u0936\\u0941\\u0930\\u0942 \\u0939\\u094b\\u0915\\u0930 \\u0926\\u0941\\u0930\\u094d\\u0917 \\u0939\\u094b\\u0924\\u0947 \\u0939\\u0941\\u090f \\u092a\\u0941\\u0930\\u0940 \\u092a\\u0939\\u0941\\u091a\\u0947\\u0917\\u0940\\u0964  \\u092a\\u094d\\u0930\\u0927\\u093e\\u0928\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u0936\\u094d\\u0930\\u0940 \\u0928\\u0930\\u0947\\u0902\\u0926\\u094d\\u0930 \\u092e\\u094b\\u0926\\u0940 \\u091c\\u0940 \\u0915\\u094b\\u2026'"
rickyjha33,2018-05-13 13:19:04,"b'RT @BeingGeetaS: \\u0928\\u092e\\u0928 \\u0915\\u0930\\u0924\\u0940 \\u0939\\u0942\\u0901 \\u0909\\u0938 \\u091c\\u0928\\u0928\\u0940 \\u0915\\u094b \\u0914\\u0930 \\u0909\\u0938\\u0915\\u0940 \\u0938\\u093e\\u0926\\u0917\\u0940 \\u0915\\u094b \\u091c\\u093f\\u0938\\u0928\\u0947 \\u0926\\u0941\\u0928\\u093f\\u092f\\u093e \\u0915\\u0947 \\u0938\\u092c\\u0938\\u0947 \\u0924\\u093e\\u0915\\u0924\\u0935\\u0930 \\u0907\\u0902\\u0938\\u093e\\u0928 \\u0915\\u094b \\u091c\\u0928\\u094d\\u092e \\u0926\\u093f\\u092f\\u093e, \\u092a\\u0930 \\u0906\\u091c \\u092d\\u0940 \\u0909\\u0928\\u0915\\u0940 \\u0938\\u093e\\u0926\\u0917\\u0940 \\u0939\\u092e \\u0938\\u092d\\u0940 \\u092e\\u093e\\u0901\\u0913\\u2026'"
Kacchwahavinay3,2018-05-13 13:19:05,b'\\u092c\\u0947\\u0938\\u093f\\u0915 \\u0915\\u0947 \\u092d\\u094d\\u0930\\u0938\\u094d\\u091f \\u0905\\u092b\\u0938\\u0930\\u094b\\u0902 \\u0915\\u094b \\u092c\\u091a\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902 \\u091c\\u0940 \\u091c\\u093e\\u0928 \\u0932\\u0917\\u093e \\u0930\\u0939\\u0947 \\u0939\\u0948 \\u092f\\u094b\\u0917\\u0940 \\u091c\\u0940 \\u0938\\u0939\\u093f\\u0924 \\u092e\\u0902\\u0924\\u094d\\u0930\\u093f\\u092e\\u0902\\u0921\\u0932  #BEdTET2011 #\\u092c\\u0940\\u090f\\u0921\\u091f\\u0947\\u091f2011\\u2026 https://t.co/9XJdy2GfNt'
31081972indian,2018-05-13 13:19:05,b'RT @IYC_UPCentral: \\u092c\\u0947\\u091f\\u0940 \\u092c\\u091a\\u093e\\u0913 \\u0915\\u0947 \\u0928\\u093e\\u0930\\u0947 \\u0938\\u0947 \\u092c\\u0947\\u091f\\u0940\\u092f\\u094b \\u0938\\u0947 \\u0935\\u094b\\u091f \\u0932\\u0947\\u0915\\u0930 PM \\u092c\\u0928\\u0947 @narendramodi \\u091c\\u0940 \\u0914\\u0930 \\u0930\\u094b\\u092e\\u093f\\u092f\\u094b \\u0938\\u094d\\u0915\\u094d\\u0935\\u093e\\u0921 \\u0915\\u0947 \\u0935\\u093e\\u0926\\u0947 \\u0938\\u0947 \\u092c\\u0947\\u091f\\u0940\\u092f\\u094b \\u0938\\u0947 \\u0935\\u094b\\u091f \\u0938\\u0947 CM \\u092c\\u0928\\u0947 @my\\u2026'
shuchi_sun,2018-05-13 13:19:04,b'@parzaneh @EmmetBats @Ali_Madeeh @bukharishujaat @narendramodi Loji fut gaya Mr Ali ka fake love&amp;respect baloon\\U0001f923\\nPe\\u2026 https://t.co/w4sEjwWZWs'
Upenderkomar27,2018-05-13 13:19:05,b'RT @SirDeepak_: \\u092f\\u0939 \\u0939\\u0948 \\u0939\\u092e\\u093e\\u0930\\u0947 \\u0926\\u0947\\u0936 \\u0915\\u093e \\u0939\\u093e\\u0932 \\u091c\\u0939\\u093e\\u0901 \\u0915\\u094d\\u0930\\u093f\\u0915\\u0947\\u091f \\u092e\\u0948\\u091a \\u0915\\u094b \\u092c\\u093e\\u0930\\u093f\\u0936 \\u0915\\u0947 \\u092c\\u091a\\u093e\\u0928\\u0947 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u092c\\u0921\\u093c\\u0940 \\u092c\\u0921\\u093c\\u0940 \\u091f\\u0930\\u092a\\u093e\\u0932 \\u0939\\u0948 \\u092a\\u0930 \\u0915\\u093f\\u0938\\u093e\\u0928\\u094b \\u0915\\u0947 \\u0917\\u0947\\u0939\\u0942\\u0901 \\u0915\\u094b \\u092c\\u091a\\u093e\\u0928\\u0947 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u0915\\u094b\\u0908\\u2026'
NeerajB14959552,2018-05-13 13:19:06,b'RT @Kacchwahavinay3: \\u092c\\u0947\\u0938\\u093f\\u0915 \\u0915\\u0947 \\u092d\\u094d\\u0930\\u0938\\u094d\\u091f \\u0905\\u092b\\u0938\\u0930\\u094b\\u0902 \\u0915\\u094b \\u092c\\u091a\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902 \\u091c\\u0940 \\u091c\\u093e\\u0928 \\u0932\\u0917\\u093e \\u0930\\u0939\\u0947 \\u0939\\u0948 \\u092f\\u094b\\u0917\\u0940 \\u091c\\u0940 \\u0938\\u0939\\u093f\\u0924 \\u092e\\u0902\\u0924\\u094d\\u0930\\u093f\\u092e\\u0902\\u0921\\u0932  #BEdTET2011 #\\u092c\\u0940\\u090f\\u0921\\u091f\\u0947\\u091f2011\\n@narendramodi\\u2026'
s66158134,2018-05-13 13:19:07,b'@ak_mishr @narendramodi @AmitShah @rajnathsingh Uno \\u092e\\u0947\\u0902 \\u092a\\u0921\\u093c\\u0940 \\u092d\\u093e\\u0930\\u0924 \\u0915\\u0947 \\u0915\\u0936\\u094d\\u092e\\u0940\\u0930 \\u092d\\u093e\\u0930\\u0924 \\u092a\\u093e\\u0915 \\u0935\\u093f\\u0935\\u093e\\u0926 \\u0915\\u0940 \\u0905\\u092a\\u0940\\u0932 \\u0914\\u0930 \\u092d\\u093e\\u0930\\u0924 \\u0938\\u0902\\u0935\\u093f\\u0927\\u093e\\u0928\\u2026 https://t.co/jpHFU6bqeG'
Dev00563859,2018-05-13 13:19:07,"b""RT @koenamitra: Dear @HMOIndia @narendramodi Can you please help WB. People are dying everyday, kids aren't spared either, west Bengal is b\\u2026"""
ChauhanBhai,2018-05-13 13:19:07,"b'RT IYC ""RT IYC_UPCentral: \\u092c\\u0947\\u091f\\u0940 \\u092c\\u091a\\u093e\\u0913 \\u0915\\u0947 \\u0928\\u093e\\u0930\\u0947 \\u0938\\u0947 \\u092c\\u0947\\u091f\\u0940\\u092f\\u094b \\u0938\\u0947 \\u0935\\u094b\\u091f \\u0932\\u0947\\u0915\\u0930 PM \\u092c\\u0928\\u0947 narendramodi \\u091c\\u0940 \\u0914\\u0930 \\u0930\\u094b\\u092e\\u093f\\u092f\\u094b \\u0938\\u094d\\u0915\\u094d\\u0935\\u093e\\u0921 \\u0915\\u0947 \\u0935\\u093e\\u0926\\u0947\\u2026 https://t.co/I4o3CB5w2R'"
Darshan9812,2018-05-13 13:19:07,"b'RT @rupalisidhanti1: #WarAgainstDowry \\nThe government measures to eradicate this malpractice of dowry from society are almost failed, where\\u2026'"
ShudhanshuRai2,2018-05-13 13:19:07,"b'RT @roohi_hayaat: \\u091c\\u093c\\u0916\\u094d\\u092e\\u094b\\u0902 \\u092a\\u0947 \\u0928\\u092f\\u093e \\u091c\\u093c\\u0916\\u094d\\u092e \\u0932\\u0917\\u093e\\u0924\\u093e \\u0939\\u0948 \\u091c\\u093c\\u092e\\u093e\\u0928\\u093e\\n\\u0915\\u094d\\u092f\\u094b\\u0902 \\u0915\\u093f\\u0938\\u0932\\u093f\\u090f \\u092f\\u0947 \\u0939\\u092e\\u0915\\u094b \\u0938\\u0924\\u093e\\u0924\\u093e \\u0939\\u0948 \\u091c\\u093c\\u092e\\u093e\\u0928\\u093e,\\n\\u0915\\u094d\\u092f\\u093e \\u0939\\u092e\\u0928\\u0947 \\u092c\\u093f\\u0917\\u093e\\u0921\\u093c\\u093e \\u0939\\u0948 \\u091c\\u093c\\u092e\\u093e\\u0928\\u0947 \\u092e\\u0947\\u0902 \\u0915\\u093f\\u0938\\u0940 \\u0915\\u093e\\n\\u092b\\u093f\\u0930 \\u0915\\u094d\\u2026'"
KaminiRatan,2018-05-13 13:19:07,"b'RT IYC ""RT IYC_UPCentral: \\u092c\\u0947\\u091f\\u0940 \\u092c\\u091a\\u093e\\u0913 \\u0915\\u0947 \\u0928\\u093e\\u0930\\u0947 \\u0938\\u0947 \\u092c\\u0947\\u091f\\u0940\\u092f\\u094b \\u0938\\u0947 \\u0935\\u094b\\u091f \\u0932\\u0947\\u0915\\u0930 PM \\u092c\\u0928\\u0947 narendramodi \\u091c\\u0940 \\u0914\\u0930 \\u0930\\u094b\\u092e\\u093f\\u092f\\u094b \\u0938\\u094d\\u0915\\u094d\\u0935\\u093e\\u0921 \\u0915\\u0947 \\u0935\\u093e\\u0926\\u0947\\u2026 https://t.co/VpO3lIIzB0'"
viks9172,2018-05-13 13:19:08,"b""RT @Prof_HariOm: Dear @narendramodi\\n\\nIt's time to implement late President R  Venkataraman's J&amp;K solution:\\n\\n1. Give UT to Ladakh\\n\\n2. Give s\\u2026"""
Upenderkomar27,2018-05-13 13:19:05,b'RT @SirDeepak_: \\u092f\\u0939 \\u0939\\u0948 \\u0939\\u092e\\u093e\\u0930\\u0947 \\u0926\\u0947\\u0936 \\u0915\\u093e \\u0939\\u093e\\u0932 \\u091c\\u0939\\u093e\\u0901 \\u0915\\u094d\\u0930\\u093f\\u0915\\u0947\\u091f \\u092e\\u0948\\u091a \\u0915\\u094b \\u092c\\u093e\\u0930\\u093f\\u0936 \\u0915\\u0947 \\u092c\\u091a\\u093e\\u0928\\u0947 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u092c\\u0921\\u093c\\u0940 \\u092c\\u0921\\u093c\\u0940 \\u091f\\u0930\\u092a\\u093e\\u0932 \\u0939\\u0948 \\u092a\\u0930 \\u0915\\u093f\\u0938\\u093e\\u0928\\u094b \\u0915\\u0947 \\u0917\\u0947\\u0939\\u0942\\u0901 \\u0915\\u094b \\u092c\\u091a\\u093e\\u0928\\u0947 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u0915\\u094b\\u0908\\u2026'
Pukhraj09477607,2018-05-13 13:19:06,"b'RT @Rajende79788778: @crchaudharymos @narendramodi \\u0938\\u0930,NRHM \\u0915\\u0947 \\u092e\\u0948\\u0928\\u0947\\u091c\\u092e\\u0947\\u0902\\u091f \\u0915\\u0948\\u0921\\u0930 \\u0915\\u094b \\u0906\\u091c 75 \\u0926\\u093f\\u0928 \\u0939\\u094b \\u0917\\u092f\\u0947,\\u0939\\u0921\\u093c\\u0924\\u093e\\u0932 \\u092a\\u0930 \\u0938\\u0930\\u0915\\u093e\\u0930 \\u0915\\u094b \\u0935\\u093e\\u0930\\u094d\\u0924\\u093e \\u0938\\u0947 \\u092d\\u0940 \\u0915\\u094b\\u0908 \\u092e\\u0924\\u0932\\u092c \\u0928\\u2026'"
AnuGuptaGG,2018-05-13 13:19:09,"b'RT IYC ""RT IYC_UPCentral: \\u092c\\u0947\\u091f\\u0940 \\u092c\\u091a\\u093e\\u0913 \\u0915\\u0947 \\u0928\\u093e\\u0930\\u0947 \\u0938\\u0947 \\u092c\\u0947\\u091f\\u0940\\u092f\\u094b \\u0938\\u0947 \\u0935\\u094b\\u091f \\u0932\\u0947\\u0915\\u0930 PM \\u092c\\u0928\\u0947 narendramodi \\u091c\\u0940 \\u0914\\u0930 \\u0930\\u094b\\u092e\\u093f\\u092f\\u094b \\u0938\\u094d\\u0915\\u094d\\u0935\\u093e\\u0921 \\u0915\\u0947 \\u0935\\u093e\\u0926\\u0947\\u2026 https://t.co/8zgEZxbmqI'"
wakeupindianz,2018-05-13 13:19:10,b'@Joydas @VORdotcom So @narendramodi get all these terms for abandoning wife mother then fake degree then lying etc ...'
rohitcgartist,2018-05-13 13:19:10,"b""RT @rajyasabhatv: RSTV is doing a special series on the success stories of @narendramodi's government schemes as it completes 4 years later\\u2026"""
jadumantar,2018-05-13 13:19:10,b'RT @iMac_too: Did Modi remind Babu about his C4V case? \\U0001f602 https://t.co/TjxxrN2gOX'
RajpalSSidhu,2018-05-13 13:19:10,"b'RT @BabluBhapta: Slap on worlds largest democracy,clashes for water in 21st centuries #Aurangabad #india self declared Heman @narendramodi\\u2026'"
Ramke_twits,2018-05-13 13:19:11,b'RT @narendramodi: My Nepal visit was historic. It gave me a great opportunity to connect with the wonderful people of Nepal. \\n\\nTalks with P\\u2026'
5914f38359c44d2,2018-05-13 13:19:11,b'RT @Babble524: The Old Age Security program is must which should be funded out of the general revenues of the Government of India like othe\\u2026'
